無料<div class="hint">no charge; free</div>,むりょう,no charge; free,お <ruby>飲<rt>の</rt></ruby>み <ruby>物<rt>もの</rt></ruby>は <ruby>無料<rt>むりょう</rt></ruby>でございます。,Beverages are free of charge.,noun
係<div class="hint">person in charge</div>,かかり,person in charge,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>会場<rt>かいじょう</rt></ruby> <ruby>整理<rt>せいり</rt></ruby>の <ruby>係<rt>かかり</rt></ruby>だったの。,She was in charge of the hall arrangement.,noun
現状<div class="hint">current condition (situation)</div>,げんじょう,current condition (situation),<ruby>問題<rt>もんだい</rt></ruby>を <ruby>解決<rt>かいけつ</rt></ruby>できないのが <ruby>現状<rt>げんじょう</rt></ruby>です。,The current situation is that we can't solve the problem.,noun
事態<div class="hint">situation; state of affairs</div>,じたい,situation; state of affairs,<ruby>事態<rt>じたい</rt></ruby>は <ruby>深刻<rt>しんこく</rt></ruby>です。,The situation is serious.,noun
態度<div class="hint">attitude</div>,たいど,attitude,あの <ruby>男<rt>おとこ</rt></ruby>の <ruby>態度<rt>たいど</rt></ruby>にみんなあきれてたよ。,Everyone was tired of that man's attitude.,noun
フルーツ<div class="hint">fruit</div>,ふるーつ,fruit,おいしそうなフルーツゼリーだね。,That fruit jelly looks delicious; doesn't it?,noun
党<div class="hint">political party</div>,とう,political party,<ruby>党<rt>とう</rt></ruby>の <ruby>代表<rt>だいひょう</rt></ruby>が <ruby>質問<rt>しつもん</rt></ruby>に <ruby>答<rt>こた</rt></ruby>えました。,The party spokesman answered the question.,noun
政党<div class="hint">political party</div>,せいとう,political party,<ruby>選挙<rt>せんきょ</rt></ruby>では３つの <ruby>政党<rt>せいとう</rt></ruby>が <ruby>争<rt>あらそ</rt></ruby>っています。,Three political parties are competing in the election.,noun
対策<div class="hint">measure; countermeasure</div>,たいさく,measure; countermeasure,<ruby>一緒<rt>いっしょ</rt></ruby>に <ruby>対策<rt>たいさく</rt></ruby>を <ruby>考<rt>かんが</rt></ruby>えましょう。,Let's think together about what measures we'll take.,noun
政策<div class="hint">policy; political measure</div>,せいさく,policy; political measure,<ruby>新<rt>あたら</rt></ruby>しい <ruby>政策<rt>せいさく</rt></ruby>はあまり <ruby>良<rt>い</rt></ruby>いとは <ruby>思<rt>おも</rt></ruby>えません。,I don't think the new policy is good.,noun
選挙<div class="hint">election</div>,せんきょ,election,<ruby>彼<rt>かれ</rt></ruby>は <ruby>選挙<rt>せんきょ</rt></ruby>に <ruby>出<rt>で</rt></ruby>るつもりだ。,He is going to run for election.,verbal noun
むく<div class="hint">peel (something)</div>,むく,peel (something),にんじんの <ruby>皮<rt>かわ</rt></ruby>をむきました。,I peeled a carrot.,verb
選択<div class="hint">selection; choice</div>,せんたく,selection; choice,この５ <ruby>種類<rt>しゅるい</rt></ruby>から <ruby>選択<rt>せんたく</rt></ruby>できます。,You can select one from these five types.,verbal noun
気候<div class="hint">climate</div>,きこう,climate,<ruby>日本<rt>にっぽん</rt></ruby>の <ruby>気候<rt>きこう</rt></ruby>は <ruby>温暖<rt>おんだん</rt></ruby>です。,The climate in Japan is temperate.,noun
天候<div class="hint">weather; climate</div>,てんこう,weather; climate,ここは <ruby>天候<rt>てんこう</rt></ruby>の <ruby>変化<rt>へんか</rt></ruby>が <ruby>激<rt>はげ</rt></ruby>しいですね。,The climate here changes a lot.,noun
候補<div class="hint">candidate</div>,こうほ,candidate,<ruby>会長<rt>かいちょう</rt></ruby>の <ruby>候補<rt>こうほ</rt></ruby>は３ <ruby>人<rt>にん</rt></ruby>います。,There are three candidates for chairperson.,noun
ラッシュ<div class="hint">rush; rush hour</div>,らっしゅ,rush; rush hour,<ruby>私<rt>わたし</rt></ruby>は <ruby>毎朝<rt>まいあさ</rt></ruby>ラッシュの <ruby>電車<rt>でんしゃ</rt></ruby>に <ruby>乗<rt>の</rt></ruby>っています。,I take the train during rush hour every morning.,noun
補う<div class="hint">supplement; replenish</div>,おぎなう,supplement; replenish,<ruby>夏<rt>なつ</rt></ruby>は <ruby>水分<rt>すいぶん</rt></ruby>を <ruby>十分<rt>じゅうぶん</rt></ruby>に <ruby>補<rt>おぎな</rt></ruby>いましょう。,Make sure you take enough water in the summer.,verb
手首<div class="hint">wrist</div>,てくび,wrist,<ruby>転<rt>ころ</rt></ruby>んで <ruby>手首<rt>てくび</rt></ruby>を <ruby>痛<rt>いた</rt></ruby>めました。,I fell down and hurt my wrist.,noun
足首<div class="hint">ankle</div>,あしくび,ankle,<ruby>彼<rt>かれ</rt></ruby>は <ruby>足首<rt>あしくび</rt></ruby>を <ruby>痛<rt>いた</rt></ruby>めています。,He's hurt his ankle.,noun
首相<div class="hint">prime minister</div>,しゅしょう,prime minister,<ruby>今<rt>いま</rt></ruby>の <ruby>首相<rt>しゅしょう</rt></ruby>はあまり <ruby>力<rt>ちから</rt></ruby>がない。,The current Prime Minister doesn't have much power.,noun
悩み<div class="hint">troubles; worries</div>,なやみ,troubles; worries,<ruby>彼<rt>かれ</rt></ruby>は <ruby>大<rt>おお</rt></ruby>きな <ruby>悩<rt>なや</rt></ruby>みを <ruby>抱<rt>かか</rt></ruby>えていました。,He had a major concern.,noun
キャベツ<div class="hint">cabbage</div>,きゃべつ,cabbage,キャベツの <ruby>千切<rt>せんぎ</rt></ruby>りを <ruby>添<rt>そ</rt></ruby>えたよ。,I garnished it with shredded cabbage.,noun
先頭<div class="hint">forefront; head</div>,せんとう,forefront; head,<ruby>先頭<rt>せんとう</rt></ruby>の <ruby>人<rt>ひと</rt></ruby>はプラカードを <ruby>持<rt>も</rt></ruby>ってください。,People at the front; please hold up a placard.,noun
頭痛<div class="hint">headache</div>,ずつう,headache,<ruby>今日<rt>きょう</rt></ruby>は <ruby>頭痛<rt>ずつう</rt></ruby>がします。,I have a headache today.,noun
顔色<div class="hint">complexion (face); countenance</div>,かおいろ,complexion (face); countenance,<ruby>顔色<rt>かおいろ</rt></ruby>がよくありませんね。,You look pale.,noun
改正<div class="hint">revision; amendment</div>,かいせい,revision; amendment,<ruby>近<rt>ちか</rt></ruby>く <ruby>交通<rt>こうつう</rt></ruby> <ruby>法<rt>ほう</rt></ruby>が <ruby>改正<rt>かいせい</rt></ruby>されます。,Traffic regulations will be revised soon.,verbal noun
改めて<div class="hint">once again; anew</div>,あらためて,once again; anew,<ruby>改<rt>あらた</rt></ruby>めてあなたのご <ruby>意見<rt>いけん</rt></ruby>を <ruby>聞<rt>き</rt></ruby>かせてください。,Please let me hear your opinion again.,adverb
クッキー<div class="hint">cookie</div>,くっきー,cookie,クッキーと <ruby>紅茶<rt>こうちゃ</rt></ruby>をいただきました。,I had cookies and tea.,noun
改造<div class="hint">reconstruction; reorganization</div>,かいぞう,reconstruction; reorganization,<ruby>首相<rt>しゅしょう</rt></ruby>は <ruby>内閣<rt>ないかく</rt></ruby>の <ruby>改造<rt>かいぞう</rt></ruby>を <ruby>行<rt>おこな</rt></ruby>いました。,The Prime Minister reshuffled the Cabinet.,verbal noun
改める<div class="hint">reform; change for the better</div>,あらためる,reform; change for the better,<ruby>彼<rt>かれ</rt></ruby>は <ruby>悪<rt>わる</rt></ruby>い <ruby>習慣<rt>しゅうかん</rt></ruby>を <ruby>改<rt>あらた</rt></ruby>めようとしているわね。,He's trying to change his bad habits.,verb
改革<div class="hint">reform</div>,かいかく,reform,<ruby>彼<rt>かれ</rt></ruby>は <ruby>行政<rt>ぎょうせい</rt></ruby>を <ruby>改革<rt>かいかく</rt></ruby>したいと <ruby>思<rt>おも</rt></ruby>っている。,He wants to reform the government.,verbal noun
命<div class="hint">life</div>,いのち,life,<ruby>命<rt>いのち</rt></ruby>より <ruby>大切<rt>たいせつ</rt></ruby>なものは <ruby>無<rt>な</rt></ruby>いよ。,There is nothing more important than life.,noun
生命<div class="hint">life</div>,せいめい,life,<ruby>生命<rt>せいめい</rt></ruby>は <ruby>海<rt>うみ</rt></ruby>から <ruby>始<rt>はじ</rt></ruby>まったと <ruby>言<rt>い</rt></ruby>われている。,Life is said to have started in the sea.,noun
おにぎり<div class="hint">rice ball</div>,おにぎり,rice ball,<ruby>昼食<rt>ちゅうしょく</rt></ruby>におにぎりを <ruby>食<rt>た</rt></ruby>べました。,I ate rice balls for lunch.,noun
命じる<div class="hint">order; give orders</div>,めいじる,order; give orders,<ruby>急<rt>きゅう</rt></ruby>に <ruby>出張<rt>しゅっちょう</rt></ruby>を <ruby>命<rt>めい</rt></ruby>じられました。,I was sent on a business trip without notice.,verb
領収書<div class="hint">receipt</div>,りょうしゅうしょ,receipt,<ruby>領収<rt>りょうしゅう</rt></ruby> <ruby>書<rt>しょ</rt></ruby>をください。,Please give me a receipt.,noun
取り組む<div class="hint">work on; tackle</div>,とりくむ,work on; tackle,<ruby>彼女<rt>かのじょ</rt></ruby>はスペイン <ruby>語<rt>ご</rt></ruby>に <ruby>取<rt>と</rt></ruby>り <ruby>組<rt>く</rt></ruby>んでいます。,She's working on her Spanish.,verb
組合<div class="hint">union; guild</div>,くみあい,union; guild,<ruby>今日<rt>きょう</rt></ruby>は <ruby>組合<rt>くみあい</rt></ruby>の <ruby>集<rt>あつ</rt></ruby>まりがあるわ。,There is a union meeting today.,noun
組<div class="hint">school class</div>,くみ,school class,<ruby>彼<rt>かれ</rt></ruby>は１ <ruby>年<rt>ねん</rt></ruby>２ <ruby>組<rt>くみ</rt></ruby>の <ruby>生徒<rt>せいと</rt></ruby>です。,He's a student in first grade; second class.,noun
ひょっとしたら<div class="hint">perhaps</div>,ひょっとしたら,perhaps,ひょっとしたら <ruby>彼<rt>かれ</rt></ruby>はそのことを <ruby>知<rt>し</rt></ruby>らないのかもしれない。,Perhaps he might not know that.,adverb
組む<div class="hint">pair up; partner with</div>,くむ,pair up; partner with,このプロジェクトで <ruby>私<rt>わたし</rt></ruby>は <ruby>彼<rt>かれ</rt></ruby>と <ruby>組<rt>く</rt></ruby>んでいるんだ。,I'm pairing up with him for this project.,verb
組み合わせ<div class="hint">combination</div>,くみあわせ,combination,<ruby>色<rt>いろ</rt></ruby>の <ruby>組<rt>く</rt></ruby>み <ruby>合<rt>あ</rt></ruby>わせで <ruby>印象<rt>いんしょう</rt></ruby>が <ruby>変<rt>か</rt></ruby>わりますよ。,The image would change according to color combinations.,noun
組織<div class="hint">organization; structure</div>,そしき,organization; structure,<ruby>彼<rt>かれ</rt></ruby>はある <ruby>組織<rt>そしき</rt></ruby>のリーダーだ。,He's the leader of a certain organization.,verbal noun
進学<div class="hint">enter school</div>,しんがく,enter school,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>来年<rt>らいねん</rt></ruby>、 <ruby>大学<rt>だいがく</rt></ruby>に <ruby>進学<rt>しんがく</rt></ruby>する。,She'll enter college next year.,verbal noun
進歩<div class="hint">progress; advancement</div>,しんぽ,progress; advancement,<ruby>科学<rt>かがく</rt></ruby> <ruby>技術<rt>ぎじゅつ</rt></ruby>は <ruby>目覚<rt>めざ</rt></ruby>ましく <ruby>進歩<rt>しんぽ</rt></ruby>しているの。,Science technology is making remarkable progress.,verbal noun
ぐるぐる<div class="hint">round and round</div>,ぐるぐる,round and round,<ruby>犬<rt>いぬ</rt></ruby>が <ruby>自分<rt>じぶん</rt></ruby>のしっぽを <ruby>追<rt>お</rt></ruby>いかけてぐるぐる <ruby>回<rt>まわ</rt></ruby>っている。,The dog is running round and round chasing its tail.,adverb
前進<div class="hint">advance; proceed</div>,ぜんしん,advance; proceed,<ruby>一<rt>いち</rt></ruby> <ruby>列<rt>れつ</rt></ruby>に <ruby>並<rt>なら</rt></ruby>んで <ruby>前進<rt>ぜんしん</rt></ruby>してください。,Please line up and proceed forward.,verbal noun
無責任<div class="hint">irresponsible</div>,むせきにん,irresponsible,<ruby>無責任<rt>むせきにん</rt></ruby>な <ruby>行動<rt>こうどう</rt></ruby>は <ruby>許<rt>ゆる</rt></ruby>されません。,Irresponsible behaviors will not be tolerated.,adjectival noun
任せる<div class="hint">entrust to; leave it to</div>,まかせる,entrust to; leave it to,この <ruby>仕事<rt>しごと</rt></ruby>は <ruby>君<rt>きみ</rt></ruby>に <ruby>任<rt>まか</rt></ruby>せる。,I'm leaving this work up to you.,verb
出勤<div class="hint">going to work; attendance at work</div>,しゅっきん,going to work; attendance at work,<ruby>毎朝<rt>まいあさ</rt></ruby>７ <ruby>時<rt>じ</rt></ruby>５ <ruby>分<rt>ふん</rt></ruby>に <ruby>出勤<rt>しゅっきん</rt></ruby>します。,I go to work at 7:05 every morning.,verbal noun
どく<div class="hint">move out of the way</div>,どく,move out of the way,そこをどいてください。,Please move out of the way there.,verb
事務<div class="hint">office duty; clerical work</div>,じむ,office duty; clerical work,<ruby>事務<rt>じむ</rt></ruby>の <ruby>経験<rt>けいけん</rt></ruby>が３ <ruby>年<rt>ねん</rt></ruby>あります。,I have three years experience in clerical work.,noun
義務<div class="hint">duty; obligation</div>,ぎむ,duty; obligation,<ruby>労働<rt>ろうどう</rt></ruby>は <ruby>国民<rt>こくみん</rt></ruby>の <ruby>義務<rt>ぎむ</rt></ruby>です。,It's a citizen's duty to work.,noun
務める<div class="hint">perform a duty; play a role</div>,つとめる,perform a duty; play a role,<ruby>私<rt>わたし</rt></ruby>が <ruby>司会<rt>しかい</rt></ruby>を <ruby>務<rt>つと</rt></ruby>めます。,I'll be the host.,verb
従う<div class="hint">follow; obey</div>,したがう,follow; obey,<ruby>上司<rt>じょうし</rt></ruby>の <ruby>指示<rt>しじ</rt></ruby>に <ruby>従<rt>したが</rt></ruby>った。,I followed the instructions from my boss.,verb
雇う<div class="hint">employ; hire</div>,やとう,employ; hire,<ruby>新<rt>あたら</rt></ruby>しい <ruby>社員<rt>しゃいん</rt></ruby>を <ruby>雇<rt>やと</rt></ruby>いました。,We hired a new staff member.,verb
ウエスト<div class="hint">waist</div>,うえすと,waist,<ruby>最近<rt>さいきん</rt></ruby>ウエストが <ruby>太<rt>ふと</rt></ruby>くなったな。,My waist has gotten bigger lately.,noun
実績<div class="hint">results achieved; performance</div>,じっせき,results achieved; performance,<ruby>彼<rt>かれ</rt></ruby>は <ruby>営業<rt>えいぎょう</rt></ruby>で <ruby>実績<rt>じっせき</rt></ruby>を <ruby>上<rt>あ</rt></ruby>げたんだ。,He achieved good results working in sales.,noun
集中<div class="hint">concentration; convergence</div>,しゅうちゅう,concentration; convergence,<ruby>勉強<rt>べんきょう</rt></ruby>に <ruby>集中<rt>しゅうちゅう</rt></ruby>しなさい。,Concentrate on your studies.,verbal noun
募集<div class="hint">recruitment; collection</div>,ぼしゅう,recruitment; collection,<ruby>私<rt>わたし</rt></ruby>の <ruby>会社<rt>かいしゃ</rt></ruby>で <ruby>社員<rt>しゃいん</rt></ruby>を <ruby>募集<rt>ぼしゅう</rt></ruby>しています。,My company is recruiting new staff.,verbal noun
集合<div class="hint">gathering; assembly</div>,しゅうごう,gathering; assembly,７ <ruby>時<rt>じ</rt></ruby>５ <ruby>分<rt>ふん</rt></ruby>に <ruby>駅<rt>えき</rt></ruby>で <ruby>集合<rt>しゅうごう</rt></ruby>しましょう。,Let's meet at the station at 7:05.,verbal noun
